.Vial.Label.	Species.Code	Predator.Species.Name	Seamap.Cruise..	Station..	Capture.Date	Content	Weight..g.	Plate.Name	Cleaned?	Extraction.Well.Location	384.PCR.Plate	384.PCR.Well.Location	Ext.Cnt.	Dilution.Plate	Dilution.Well.Location	Primer.Plate.Format	Primer.Plate	Primer.Well.Location	#	Notes	Band	Primer.Dimer	Smear	Non.Specific.Product	Primer.Plate.Format.2	Primer.Plate.2	Primer.Plate	Primer.Well.Location2	Band	Primer.Dimer	Smear	Non.Specific.Product	Well.Clogging	Big.Pool	Gel.Cnt.	Gel.Notes	Final.Nucleic.Acid.Conc...ng.ul.	Final.Volume	Target.ng	Reads.80	Reads.90	Reads.80.l	Reads.90.l	Concatenated.Scoring	Reads
837-F	Upar.7	Upeneus parvus	6320141406	23	11/16/2014	Misc.	0.0122	R1G1S1		B12	NA	NA	1	R1G1S1D	B12	96	1	B12	84		0	0	0	0	96	#4 (96)	4	B12	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-0-0-0	NA
837-G	Upar.7	Upeneus parvus	6320141406	23	11/16/2014	Misc.	0.0023	R1G1S1		C12	NA	NA	1	R1G1S1D	C12	96	1	C12	86		1	1	0	1	96	#4 (96)	4	C12	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-1-0-1	304
837-H	Upar.7	Upeneus parvus	6320141406	23	11/16/2014	Misc.	0.0023	R1G1S1		D12	NA	NA	1	R1G1S1D	D12	96	1	D12	88		2	1	0	1	96	#4 (96)	4	D12	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-1	25
837-I	Upar.7	Upeneus parvus	6320141406	23	11/16/2014	Misc.	0.0127	R1G1S1		E12	NA	NA	1	R1G1S1D	E12	96	1	E12	90		0	2	0	0	96	#4 (96)	4	E12	0	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-2-0-0	NA
838-A	Upar.8	Upeneus parvus	6320141406	23	11/16/2014	Misc.	0.0204	R1G1S1		F12	NA	NA	1	R1G1S1D	F12	96	1	F12	92		0	1	0	1	96	#4 (96)	4	F12	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
840-A	Tmyo.1	Trachinocephalus myops	420140310	13	11/13/2014	Misc.	0.027	R1G1S1		G12	NA	NA	1	R1G1S1D	G12	96	1	G12	94		0	1	0	0	96	#4 (96)	4	G12	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
840-A2	Tmyo.1	Trachinocephalus myops	420140310	13	11/13/2014	Misc.	0.0203	R1G1S1		H12	NA	NA	1	R1G1S1D	H12	96	1	H12	96		2	1	0	1	96	#4 (96)	4	H12	2	1	1	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-1	20
841-A	Tmyo.2	Trachinocephalus myops	420140310	13	11/13/2014	Misc.	NA	R1G1S2		A1	NA	NA	1	R1G1S2D	A1	96	2	A1	1		0	1	0	2	96	#4 (96)	4	A1	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
842-A	Tmyo.3	Trachinocephalus myops	420140310	13	11/13/2014	Misc.	NA	R1G1S2		B1	NA	NA	1	R1G1S2D	B1	96	2	B1	2		0	1	0	2	96	#4 (96)	4	B1	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
845-A	Tmyo.1	Trachinocephalus myops	420140310	187	11/13/2014	Vert.	NA	R1G1S2		C1	NA	NA	1	R1G1S2D	C1	96	2	C1	3		2	0	0	2	96	#4 (96)	4	C1	2	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-0-0-2	478
846-A	Tmyo.2	Trachinocephalus myops	420140310	187	11/13/2014	Misc.	NA	R1G1S2		D1	NA	NA	1	R1G1S2D	D1	96	2	D1	4		1	1	0	1	96	#4 (96)	4	D1	0	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-1-0-1	899
847-A	Tmyo.3	Trachinocephalus myops	420140310	187	11/13/2014	Misc.	NA	R1G1S2		E1	NA	NA	1	R1G1S2D	E1	96	2	E1	5		2	1	0	2	96	#4 (96)	4	E1	2	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-2	290
848-A	Tmyo.4	Trachinocephalus myops	420140310	187	11/13/2014	Fish	NA	R1G1S2		F1	NA	NA	1	R1G1S2D	F1	96	2	F1	6		2	1	0	2	96	#4 (96)	4	F1	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-2	254
849-A	Tmyo.1	Trachinocephalus myops	420140310	40	11/13/2014	Misc.	NA	R1G1S2		G1	NA	NA	1	R1G1S2D	G1	96	2	G1	7		1	1	0	1	96	#4 (96)	4	G1	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-1-0-1	459
860-A	Maur.1	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		H1	NA	NA	1	R1G1S2D	H1	96	2	H1	8		2	2	0	0	96	#4 (96)	4	H1	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-2-0-0	58
861-A	Maur.2	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		A2	NA	NA	1	R1G1S2D	A2	96	2	A2	9		2	1	0	0	96	#4 (96)	4	A2	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-0	80
862-A	Maur.3	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		B2	NA	NA	1	R1G1S2D	B2	96	2	B2	10		0	1	0	1	96	#4 (96)	4	B2	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
863-A	Maur.4	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		C2	NA	NA	1	R1G1S2D	C2	96	2	C2	11		0	1	0	2	96	#4 (96)	4	C2	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
866-A	Maur.7	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		D2	NA	NA	1	R1G1S2D	D2	96	2	D2	12		2	2	0	2	96	#4 (96)	4	D2	2	1	0	0	0	2	1	intense block: DNA + Primer dimer?	0	NA	NA	NA	NA	NA	NA	2-2-0-2	28
870-A	Maur.11	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		E2	NA	NA	1	R1G1S2D	E2	96	2	E2	13		2	1	0	1	96	#4 (96)	4	E2	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-1	135
871-A	Maur.12	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		F2	NA	NA	1	R1G1S2D	F2	96	2	F2	14		2	1	0	2	96	#4 (96)	4	F2	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-2	526
872-A	Maur.13	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		G2	NA	NA	1	R1G1S2D	G2	96	2	G2	15		1	2	0	1	96	#4 (96)	4	G2	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-2-0-1	173
875-A	Maur.16	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		H2	NA	NA	1	R1G1S2D	H2	96	2	H2	16		0	2	0	2	96	#4 (96)	4	H2	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-2-0-2	NA
880-A	Maur.21	Mullus auratus	420140310	13	11/13/2014	Misc.	NA	R1G1S2		A3	NA	NA	1	R1G1S2D	A3	96	2	A3	17		1	1	0	2	96	#4 (96)	4	A3	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-1-0-2	977
881-A	Lfas.1	Larimus fasciatus	420140310	4	11/3/2014	Shrimp	NA	R1G1S2		B3	NA	NA	1	R1G1S2D	B3	96	2	B3	18		0	1	0	0	96	#4 (96)	4	B3	0	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
881-B	Lfas.1	Larimus fasciatus	420140310	4	11/3/2014	Shrimp	NA	R1G1S2		C3	NA	NA	1	R1G1S2D	C3	96	2	C3	19		0	1	0	0	96	#4 (96)	4	C3	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
881-C	Lfas.1	Larimus fasciatus	420140310	4	11/3/2014	Shrimp	NA	R1G1S2		D3	NA	NA	1	R1G1S2D	D3	96	2	D3	20		0	1	0	0	96	#4 (96)	4	D3	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
882-A	Lfas.2	Larimus fasciatus	420140310	4	11/3/2014	Shrimp	NA	R1G1S2		E3	NA	NA	1	R1G1S2D	E3	96	2	E3	21		0	2	0	2	96	#4 (96)	4	E3	0	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-2-0-2	NA
882-B	Lfas.2	Larimus fasciatus	420140310	4	11/3/2014	Shrimp	NA	R1G1S2		F3	NA	NA	1	R1G1S2D	F3	96	2	F3	22		0	1	0	1	96	#4 (96)	4	F3	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
883-A	Sset.1	Selene setapinnis	6320141406	2	11/2/2014	Misc.	NA	R1G1S2		G3	NA	NA	1	R1G1S2D	G3	96	2	G3	23		1	1	0	0	96	#4 (96)	4	G3	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-1-0-0	195
884-A	Sset.2	Selene setapinnis	6320141406	2	11/2/2014	Misc.	NA	R1G1S2		H3	NA	NA	1	R1G1S2D	H3	96	2	H3	24		2	1	0	1	96	#4 (96)	4	H3	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-1	79
885-A	Sset.3	Selene setapinnis	6320141406	2	11/2/2014	Misc.	NA	R1G1S2		A4	NA	NA	1	R1G1S2D	A4	96	2	A4	25		1	0	0	2	96	#4 (96)	4	A4	2	1	0	0	0	2	1	? Is this just to much dna	0	NA	NA	NA	NA	NA	NA	1-0-0-2	1785
886-A	Sset.4	Selene setapinnis	6320141406	2	11/2/2014	Misc.	NA	R1G1S2		B4	NA	NA	1	R1G1S2D	B4	96	2	B4	26		1	0	0	2	96	#4 (96)	4	B4	2	1	0	0	0	2	1	? Is this just to much dna	0	NA	NA	NA	NA	NA	NA	1-0-0-2	6
888-A	Sset.6	Selene setapinnis	6320141406	2	11/2/2014	Misc.	NA	R1G1S2		C4	NA	NA	1	R1G1S2D	C4	96	2	C4	27		0	1	0	2	96	#4 (96)	4	C4	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
889-A	Sset.7	Selene setapinnis	6320141406	2	11/2/2014	Misc.	NA	R1G1S2		D4	NA	NA	1	R1G1S2D	D4	96	2	D4	28		1	1	0	1	96	#4 (96)	4	D4	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-1-0-1	153
890-A	Sset.1	Selene setapinnis	6320141406	1	11/2/2014	Misc.	NA	R1G1S2		E4	NA	NA	1	R1G1S2D	E4	96	2	E4	29		2	1	0	1	96	#4 (96)	4	E4	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-1	505
891-A	Snor.1	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		F4	NA	NA	1	R1G1S2D	F4	96	2	F4	30		2	1	0	1	96	#4 (96)	4	F4	2	2	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-1	44
891-C	Snor.1	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		G4	NA	NA	1	R1G1S2D	G4	96	2	G4	31		0	1	2	0	96	#4 (96)	4	G4	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
891-D	Snor.1	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		H4	NA	NA	1	R1G1S2D	H4	96	2	H4	32		0	1	0	1	96	#4 (96)	4	H4	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
892-A	Snor.2	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		A5	NA	NA	1	R1G1S2D	A5	96	2	A5	33		0	1	0	0	96	#4 (96)	4	A5	2	2	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
892-B	Snor.2	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		B5	NA	NA	1	R1G1S2D	B5	96	2	B5	34		0	2	0	2	96	#4 (96)	4	B5	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-2-0-2	NA
894-A	Snor.4	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		C5	NA	NA	1	R1G1S2D	C5	96	2	C5	35		0	0	0	2	96	#4 (96)	4	C5	0	1	0	0	0	2	1	intense block: DNA + Primer dimer?	0	NA	NA	NA	NA	NA	NA	0-0-0-2	NA
896-A	Snor.6	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		D5	NA	NA	1	R1G1S2D	D5	96	2	D5	36		2	0	0	2	96	#4 (96)	4	D5	1	1	0	0	0	2	1	check DNA band for size (large intense block)	0	NA	NA	NA	NA	NA	NA	2-0-0-2	20
896-B	Snor.6	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		E5	NA	NA	1	R1G1S2D	E5	96	2	E5	37		0	1	2	0	96	#4 (96)	4	E5	1	0	2	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
897-A	Snor.7	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		F5	NA	NA	1	R1G1S2D	F5	96	2	F5	38		1	2	0	1	96	#4 (96)	4	F5	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-2-0-1	197
898-A	Snor.8	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		G5	NA	NA	1	R1G1S2D	G5	96	2	G5	39		0	1	0	0	96	#4 (96)	4	G5	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
899-A	Snor.9	Saurida normani	420140310	219	11/16/2014	Vert.	NA	R1G1S2		H5	NA	NA	1	R1G1S2D	H5	96	2	H5	40		0	2	0	2	96	#4 (96)	4	H5	0	1	0	0	0	2	1	intense block: DNA + Primer dimer?	0	NA	NA	NA	NA	NA	NA	0-2-0-2	NA
902-A	Snor.12	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		A6	NA	NA	1	R1G1S2D	A6	96	2	A6	41		0	1	2	0	96	#4 (96)	4	A6	0	1	2	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
903-A	Snor.13	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		B6	NA	NA	1	R1G1S2D	B6	96	2	B6	42		0	1	2	0	96	#4 (96)	4	B6	0	1	2	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
903-B	Snor.13	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		C6	NA	NA	1	R1G1S2D	C6	96	2	C6	43		0	1	0	2	96	#4 (96)	4	C6	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
904-A	Snor.14	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		D6	NA	NA	1	R1G1S2D	D6	96	2	D6	44		1	1	1	1	96	#4 (96)	4	D6	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-1-1-1	15
904-B	Snor.14	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		E6	NA	NA	1	R1G1S2D	E6	96	2	E6	45		0	2	2	1	96	#4 (96)	4	E6	0	1	2	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-2-2-1	NA
904-C	Snor.14	Saurida normani	420140310	219	11/16/2014	Misc.	NA	R1G1S2		F6	NA	NA	1	R1G1S2D	F6	96	2	F6	46		0	1	2	1	96	#4 (96)	4	F6	0	1	2	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-2-1	NA
920-A	Snor.1	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		G6	NA	NA	1	R1G1S2D	G6	96	2	G6	47		0	1	0	1	96	#4 (96)	4	G6	0	2	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
921-A	Snor.2	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		H6	NA	NA	1	R1G1S2D	H6	96	2	H6	48		0	1	0	1	96	#4 (96)	4	H6	0	2	1	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
922-A	Snor.3	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		A7	NA	NA	1	R1G1S2D	A7	96	2	A7	49		0	1	0	0	96	#4 (96)	4	A7	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
923-A	Snor.4	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		B7	NA	NA	1	R1G1S2D	B7	96	2	B7	50		0	1	1	2	96	#4 (96)	4	B7	2	0	1	0	0	2	1	Is this considered a smear?	0	NA	NA	NA	NA	NA	NA	0-1-1-2	NA
923-B	Snor.4	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		C7	NA	NA	1	R1G1S2D	C7	96	2	C7	51		0	1	0	1	96	#4 (96)	4	C7	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
925-A	Snor.6	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		D7	NA	NA	1	R1G1S2D	D7	96	2	D7	52		1	1	2	0	96	#4 (96)	4	D7	0	1	2	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-1-2-0	4
927-A	Snor.8	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		E7	NA	NA	1	R1G1S2D	E7	96	2	E7	53		0	2	2	0	96	#4 (96)	4	E7	0	0	1	0	0	2	1	"Too much DNA, Smear or Nonspecific product?"	0	NA	NA	NA	NA	NA	NA	0-2-2-0	NA
928-A	Snor.9	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		F7	NA	NA	1	R1G1S2D	F7	96	2	F7	54		2	1	2	0	96	#4 (96)	4	F7	1	2	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-2-0	78
928-B	Snor.9	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		G7	NA	NA	1	R1G1S2D	G7	96	2	G7	55		0	1	2	0	96	#4 (96)	4	G7	1	2	2	0	0	2	1	Smear or Nonspecific product?	0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
929-A	Snor.10	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		H7	NA	NA	1	R1G1S2D	H7	96	2	H7	56		0	1	2	0	96	#4 (96)	4	H7	1	1	2	0	0	2	1	Smear or Nonspecific product?	0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
930-A	Snor.11	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		A8	NA	NA	1	R1G1S2D	A8	96	2	A8	57		0	1	2	0	96	#4 (96)	4	A8	1	1	2	0	0	2	1	Smear or Nonspecific product?	0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
931-A	Snor.12	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		B8	NA	NA	1	R1G1S2D	B8	96	2	B8	58		0	1	2	0	96	#4 (96)	4	B8	1	0	2	0	0	2	1	Smear or Nonspecific product?	0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
931-B	Snor.12	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		C8	NA	NA	1	R1G1S2D	C8	96	2	C8	59		0	2	0	2	96	#4 (96)	4	C8	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-2-0-2	NA
932-A	Snor.13	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		D8	NA	NA	1	R1G1S2D	D8	96	2	D8	60		1	1	2	2	96	#4 (96)	4	D8	0	2	2	0	0	2	1		0	NA	NA	NA	NA	NA	NA	1-1-2-2	78
933-A	Snor.14	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		E8	NA	NA	1	R1G1S2D	E8	96	2	E8	61		2	2	1	2	96	#4 (96)	4	E8	2	2	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-2-1-2	1656
935-A	Snor.16	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		F8	NA	NA	1	R1G1S2D	F8	96	2	F8	62		0	1	2	0	96	#4 (96)	4	F8	1	1	2	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
936-A	Snor.17	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		G8	NA	NA	1	R1G1S2D	G8	96	2	G8	63		0	1	2	1	96	#4 (96)	4	G8	2	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-2-1	NA
937-A	Snor.18	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		H8	NA	NA	1	R1G1S2D	H8	96	2	H8	64		0	1	2	1	96	#4 (96)	4	H8	1	1	2	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-2-1	NA
938-A	Snor.19	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		A9	NA	NA	1	R1G1S2D	A9	96	2	A9	65		0	1	2	0	96	#4 (96)	4	A9	1	0	2	0	0	2	1	Smear or Nonspecific product?	0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
940-A	Snor.21	Saurida normani	6320141406	35	11/21/2014	Misc.	NA	R1G1S2		B9	NA	NA	1	R1G1S2D	B9	96	2	B9	66		0	1	0	0	96	#4 (96)	4	B9	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
941-A	Snor.1	Saurida normani	6320141406	28	11/19/2014	Misc.	NA	R1G1S2		C9	NA	NA	1	R1G1S2D	C9	96	2	C9	67		2	1	0	0	96	#4 (96)	4	C9	2	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	2-1-0-0	39
942-A	Snor.1	Saurida normani	6320141406	29	11/19/2014	Misc.	NA	R1G1S2		D9	NA	NA	1	R1G1S2D	D9	96	2	D9	68		0	1	0	1	96	#4 (96)	4	D9	2	1	1	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
943-A	Snor.2	Saurida normani	6320141406	29	11/19/2014	Fish	NA	R1G1S2		E9	NA	NA	1	R1G1S2D	E9	96	2	E9	69		0	1	0	2	96	#4 (96)	4	E9	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
945-A	Snor.1	Saurida normani	6320141406	35	11/20/2014	Misc.	NA	R1G1S2		F9	NA	NA	1	R1G1S2D	F9	96	2	F9	70		0	1	0	2	96	#4 (96)	4	F9	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
946-A	Snor.2	Saurida normani	6320141406	35	11/20/2014	Misc.	NA	R1G1S2		G9	NA	NA	1	R1G1S2D	G9	96	2	G9	71		0	1	2	0	96	#4 (96)	4	G9	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-2-0	NA
947-A	Snor.3	Saurida normani	6320141406	35	11/20/2014	Misc.	NA	R1G1S2		H9	NA	NA	1	R1G1S2D	H9	96	2	H9	72		0	1	0	1	96	#4 (96)	4	H9	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
992-A	Plon.1	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		A10	NA	NA	1	R1G1S2D	A10	96	2	A10	73		0	1	0	2	96	#4 (96)	4	A10	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
993-A	Plon.2	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		B10	NA	NA	1	R1G1S2D	B10	96	2	B10	74		0	1	0	2	96	#4 (96)	4	B10	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
994-A	Plon.3	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		C10	NA	NA	1	R1G1S2D	C10	96	2	C10	75		0	1	0	0	96	#4 (96)	4	C10	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
997-A	Plon.6	Prionotus longispinosus	420140310	12	11/13/2014	Fish	NA	R1G1S2		D10	NA	NA	1	R1G1S2D	D10	96	2	D10	76		0	1	0	0	96	#4 (96)	4	D10	2	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
998-A	Plon.7	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		E10	NA	NA	1	R1G1S2D	E10	96	2	E10	77		0	1	0	0	96	#4 (96)	4	E10	0	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
1000-A	Plon.9	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		F10	NA	NA	1	R1G1S2D	F10	96	2	F10	78		0	2	0	2	96	#4 (96)	4	F10	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-2-0-2	NA
1001-A	Plon.10	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		G10	NA	NA	1	R1G1S2D	G10	96	2	G10	79		0	1	0	2	96	#4 (96)	4	G10	1	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
1001-B	Plon.10	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		H10	NA	NA	1	R1G1S2D	H10	96	2	H10	80		0	1	0	1	96	#4 (96)	4	H10	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-1	NA
1002-A	Plon.11	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		A11	NA	NA	1	R1G1S2D	A11	96	2	A11	81		0	1	0	0	96	#4 (96)	4	A11	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-0	NA
1004-A	Plon.13	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		B11	NA	NA	1	R1G1S2D	B11	96	2	B11	82		0	1	0	2	96	#4 (96)	4	B11	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
1005-A	Plon.14	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		C11	NA	NA	1	R1G1S2D	C11	96	2	C11	83		0	1	0	2	96	#4 (96)	4	C11	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
1005-B	Plon.14	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		D11	NA	NA	1	R1G1S2D	D11	96	2	D11	84		0	1	0	2	96	#4 (96)	4	D11	0	1	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
1005-C1	Plon.14	Prionotus longispinosus	420140310	12	11/13/2014	Misc.	NA	R1G1S2		E11	NA	NA	1	R1G1S2D	E11	96	2	E11	85		0	1	0	2	96	#4 (96)	4	E11	0	0	0	0	0	2	1		0	NA	NA	NA	NA	NA	NA	0-1-0-2	NA
